route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2024_08_12-SA-MVS-Saturday-001,1575397,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575398,"San Francisco Int'l Airport / Millbrae",1,,001C_shp,,0,0
1,2024_08_12-SA-MVS-Saturday-001,1575399,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575518,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575519,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575520,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575521,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575522,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575523,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575524,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2024_08_12-SA-MVS-Saturday-001,1575525,"San Francisco / Antioch",0,,002A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575904,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575906,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575908,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576061,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575910,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576063,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575912,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576065,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575914,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576067,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575916,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576069,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575918,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576071,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575920,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576073,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575922,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576075,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575924,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576077,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575926,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576079,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575928,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576081,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575930,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576083,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575932,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576085,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575934,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576087,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575936,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576089,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575938,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576091,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575940,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576093,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575942,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576095,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575944,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576097,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575946,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576099,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575948,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576101,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575950,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576103,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575952,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576105,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575954,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576107,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575956,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576109,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575958,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576111,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575960,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576113,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575962,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576115,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575964,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576117,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575966,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576119,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575968,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576121,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575970,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576123,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575972,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576125,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575974,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576127,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575976,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576129,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575978,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576131,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575980,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576133,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575982,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576135,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575984,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576137,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2024_08_12-SA-MVS-Saturday-001,1575986,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576139,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576141,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2024_08_12-SA-MVS-Saturday-001,1576143,"SFO / SF / Richmond",0,,008A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576216,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576322,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576217,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576323,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576218,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576324,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576219,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576325,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576220,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576326,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576221,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576327,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576222,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576328,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576223,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576329,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576224,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576330,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576225,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576331,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576226,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576332,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576227,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576333,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576228,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576334,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576229,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576335,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576230,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576336,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576231,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576337,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576232,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576338,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576233,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576339,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576234,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576340,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576235,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576341,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576236,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576342,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576237,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576343,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576238,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576344,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576239,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576345,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576240,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576346,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576241,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576347,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576242,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576348,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576243,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576349,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576244,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576350,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576245,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576351,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576246,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576352,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576247,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576353,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576248,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576354,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576249,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576355,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576250,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576356,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576251,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576357,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576252,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576358,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576253,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576359,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576254,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576360,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576255,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576361,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576256,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576362,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576257,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576363,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576258,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576364,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576259,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576365,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576260,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576366,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576261,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576367,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576262,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576368,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576263,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576369,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576264,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576370,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576265,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576371,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576266,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576372,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576267,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576373,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576268,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576374,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576269,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576375,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576270,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576376,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SA-MVS-Saturday-001,1576271,"Bay Fair",1,,011B_shp,,0,0
12,2024_08_12-SA-MVS-Saturday-001,1576377,"Dublin/Pleasanton",0,,012B_shp,,0,0
19,2024_08_12-SA19-Saturday-001,1582746,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582747,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582748,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582749,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582750,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582751,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582752,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582753,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582754,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582755,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582756,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582757,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582758,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582759,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582760,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582761,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582762,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582763,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582764,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582765,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582766,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582767,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582768,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582769,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582770,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582771,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582772,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582773,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582774,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582775,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582776,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582777,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582778,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582779,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582780,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582781,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582782,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582783,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582784,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582785,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582786,"Coliseum",0,,019_shp,,1,1
19,2024_08_12-SA19-Saturday-001,1582787,"Coliseum",0,,019_shp,,1,1
